,CASE,RAD?,TRIM?,MACH,RE,ALT,Q,BETA,PHI,SREF,XCG,XMRP,LREF,LATREF,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,DEFL_2_1,DEFL_2_2,DEFL_2_3,DEFL_2_4,ALPHA,CN,CM,CA,CA_0B,CA_FB,CY,CLN,CLL,CL,CD,CL/CD,X-C.P.,CNA,CMA,CNQ,CMQ,CAQ,CNAD,CMAD,CYQ,CLNQ,CLLQ
854,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.26,0.0,0.034,1.64,0.6212,2.64,2.64,5.724,4.623,12.867,-2.896,0.0,0.0,0.0,0.0,-13.616,-1.7679,0.1475,0.0933,0.0597,0.0933,1.2923,-0.0749,0.0074,-1.6962,0.5068,-3.3467,-0.0834,0.1728,-0.0157,-0.0689,0.0324,0.001,0.0354,-0.0015,0.0564,-0.0201,0.0004
855,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.26,0.0,0.034,1.64,0.6212,2.64,2.64,5.724,4.623,12.867,-2.896,0.0,0.0,0.0,0.0,-13.414,-1.733,0.1444,0.0957,0.0621,0.0957,1.2997,-0.0775,0.0076,-1.6635,0.4951,-3.3597,-0.0833,0.1723,-0.0156,-0.0674,0.0321,0.001,0.0354,-0.0015,0.057,-0.0203,0.0004
856,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.26,0.0,0.034,1.64,0.6212,2.64,2.64,5.724,4.623,12.867,-2.896,0.0,0.0,0.0,0.0,-13.258,-1.7062,0.142,0.0976,0.0639,0.0976,1.3056,-0.0796,0.0077,-1.6383,0.4863,-3.3691,-0.0832,0.1718,-0.0155,-0.0662,0.0318,0.001,0.0354,-0.0015,0.0575,-0.0205,0.0004
857,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.26,0.0,0.034,1.64,0.6212,2.64,2.64,5.724,4.623,12.867,-2.896,0.0,0.0,0.0,0.0,-13.217,-1.6991,0.1413,0.0981,0.0644,0.0981,1.3072,-0.0802,0.0077,-1.6317,0.484,-3.3715,-0.0832,0.171,-0.0153,-0.0658,0.0317,0.001,0.0354,-0.0015,0.0576,-0.0206,0.0004
858,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.26,0.0,0.034,1.64,0.6212,2.64,2.64,5.724,4.623,12.867,-2.896,0.0,0.0,0.0,0.0,-12.524,-1.5811,0.1308,0.106,0.0723,0.106,1.3358,-0.0904,0.0083,-1.5204,0.4464,-3.4062,-0.0827,0.1688,-0.0147,-0.0603,0.0303,0.0011,0.0354,-0.0015,0.0601,-0.0214,0.0004
859,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.26,0.0,0.034,1.64,0.6212,2.64,2.64,5.724,4.623,12.867,-2.896,0.0,0.0,0.0,0.0,-11.617,-1.4293,0.1178,0.1158,0.082,0.1158,1.3811,-0.1064,0.0094,-1.3767,0.4012,-3.4314,-0.0824,0.1646,-0.0138,-0.0528,0.0284,0.0012,0.0354,-0.0015,0.0637,-0.0227,0.0004
860,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.26,0.0,0.034,1.64,0.6212,2.64,2.64,5.724,4.623,12.867,-2.896,0.0,0.0,0.0,0.0,-10.939,-1.3195,0.1088,0.1225,0.0887,0.1225,1.425,-0.1216,0.0108,-1.2723,0.3707,-3.4322,-0.0825,0.1493,-0.0116,-0.0475,0.027,0.0013,0.0354,-0.0015,0.0671,-0.0238,0.0004
861,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.26,0.0,0.034,1.64,0.6212,2.64,2.64,5.724,4.623,12.867,-2.896,0.0,0.0,0.0,0.0,-3.169,-0.2574,0.0324,0.1698,0.1356,0.1698,1.1959,-0.0675,-0.0101,-0.2477,0.1837,-1.3479,-0.1257,0.1223,-0.0078,0.0027,0.0065,0.0013,0.0354,-0.0015,0.082,-0.0303,-0.0001
862,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.26,0.0,0.034,1.64,0.6212,2.64,2.64,5.724,4.623,12.867,-2.896,0.0,0.0,0.0,0.0,-2.533,-0.1888,0.0286,0.1715,0.1373,0.1715,1.174,-0.0616,-0.0115,-0.181,0.1797,-1.0073,-0.1517,0.1042,-0.0046,0.0063,0.0049,0.0012,0.0354,-0.0015,0.0818,-0.0304,-0.0002
863,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.26,0.0,0.034,1.64,0.6212,2.64,2.64,5.724,4.623,12.867,-2.896,0.0,0.0,0.0,0.0,-2.445,-0.1799,0.0283,0.1717,0.1375,0.1717,1.1714,-0.0609,-0.0117,-0.1724,0.1793,-0.9619,-0.1575,0.0993,-0.0025,0.0067,0.0046,0.0012,0.0354,-0.0015,0.0818,-0.0305,-0.0002
864,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.26,0.0,0.034,1.64,0.6212,2.64,2.64,5.724,4.623,12.867,-2.896,0.0,0.0,0.0,0.0,0.495,0.1082,0.0236,0.1768,0.1426,0.1768,1.1321,-0.0506,-0.0136,0.1067,0.1777,0.6003,0.2178,0.1,-0.0013,0.0192,-0.0022,0.001,0.0354,-0.0015,0.081,-0.0305,-0.0004
865,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.26,0.0,0.034,1.64,0.6212,2.64,2.64,5.724,4.623,12.867,-2.896,0.0,0.0,0.0,0.0,3.007,0.3644,0.0212,0.1773,0.1431,0.1773,1.1613,-0.0581,-0.0111,0.3546,0.1962,1.8071,0.0581,0.1166,-0.0045,0.0303,-0.0087,0.0008,0.0354,-0.0015,0.0812,-0.0301,-0.0002
866,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.26,0.0,0.034,1.64,0.6212,2.64,2.64,5.724,4.623,12.867,-2.896,0.0,0.0,0.0,0.0,8.386,1.0703,-0.0225,0.1645,0.1305,0.1645,1.3379,-0.1069,0.0027,1.0349,0.3189,3.2456,-0.021,0.1428,-0.0118,0.066,-0.0223,0.0006,0.0354,-0.0015,0.0806,-0.0278,0.0005
867,1,0,0,0.3,7000000.0,0.0,6383.4858,-9.26,0.0,0.034,1.64,0.6212,2.64,2.64,5.724,4.623,12.867,-2.896,0.0,0.0,0.0,0.0,12.74,1.7429,-0.0896,0.1359,0.1022,0.1359,1.3203,-0.1,0.0056,1.67,0.5169,3.2307,-0.0514,0.1584,-0.0176,0.1022,-0.0304,0.0008,0.0354,-0.0015,0.067,-0.0217,0.0003
868,1,0,0,0.3,7000000.0,0.0,6383.4858,3.53,0.0,0.034,1.64,0.6212,2.64,2.64,11.707,-4.523,12.839,-0.516,0.0,0.0,0.0,0.0,-14.269,-1.9621,0.1504,0.1505,0.1167,0.1505,-0.1791,-0.0344,0.0012,-1.8645,0.6294,-2.9621,-0.0767,0.1638,-0.0216,-0.0897,0.0334,0.0009,0.0316,-0.0014,-0.0042,0.0046,0.0004
869,1,0,0,0.3,7000000.0,0.0,6383.4858,3.53,0.0,0.034,1.64,0.6212,2.64,2.64,11.707,-4.523,12.839,-0.516,0.0,0.0,0.0,0.0,-12.421,-1.6695,0.1149,0.1671,0.1331,0.1671,-0.2057,-0.0305,0.0008,-1.5945,0.5223,-3.0527,-0.0688,0.1528,-0.0169,-0.077,0.0309,0.0007,0.0316,-0.0014,-0.0044,0.0051,0.0004
870,1,0,0,0.3,7000000.0,0.0,6383.4858,3.53,0.0,0.034,1.64,0.6212,2.64,2.64,11.707,-4.523,12.839,-0.516,0.0,0.0,0.0,0.0,-6.873,-0.8522,0.0343,0.1964,0.1621,0.1964,-0.3734,0.0155,-0.0052,-0.8226,0.297,-2.7695,-0.0402,0.1332,-0.0108,-0.0375,0.0242,0.0001,0.0316,-0.0014,-0.0263,0.0142,-0.0006
871,1,0,0,0.3,7000000.0,0.0,6383.4858,3.53,0.0,0.034,1.64,0.6212,2.64,2.64,11.707,-4.523,12.839,-0.516,0.0,0.0,0.0,0.0,0.065,-0.0263,-0.0149,0.2019,0.1676,0.2019,-0.2498,-0.016,0.0009,-0.0265,0.2019,-0.1312,0.5683,0.113,-0.0055,0.0125,-0.0016,0.0005,0.0316,-0.0014,-0.0343,0.0241,-0.0004
872,1,0,0,0.3,7000000.0,0.0,6383.4858,3.53,0.0,0.034,1.64,0.6212,2.64,2.64,11.707,-4.523,12.839,-0.516,0.0,0.0,0.0,0.0,4.083,0.4036,-0.0309,0.1958,0.1615,0.1958,-0.3029,-0.0029,-0.0017,0.3886,0.2241,1.7341,-0.0765,0.1224,-0.0078,0.046,-0.021,0.0008,0.0316,-0.0014,-0.025,0.0165,-0.0005
873,1,0,0,0.3,7000000.0,0.0,6383.4858,3.53,0.0,0.034,1.64,0.6212,2.64,2.64,11.707,-4.523,12.839,-0.516,0.0,0.0,0.0,0.0,7.232,0.8379,-0.0674,0.1851,0.1508,0.1851,-0.3729,0.0146,-0.0036,0.8079,0.2891,2.7948,-0.0804,0.1412,-0.0121,0.0672,-0.0284,0.0008,0.0316,-0.0014,-0.0229,0.0129,-0.0005
874,1,0,0,0.3,7000000.0,0.0,6383.4858,3.53,0.0,0.034,1.64,0.6212,2.64,2.64,11.707,-4.523,12.839,-0.516,0.0,0.0,0.0,0.0,7.796,0.9193,-0.0745,0.1822,0.1479,0.1822,-0.3828,0.0176,-0.004,0.8861,0.3052,2.9034,-0.081,0.146,-0.0127,0.0705,-0.0295,0.0008,0.0316,-0.0014,-0.0216,0.0122,-0.0004
875,1,0,0,0.3,7000000.0,0.0,6383.4858,3.53,0.0,0.034,1.64,0.6212,2.64,2.64,11.707,-4.523,12.839,-0.516,0.0,0.0,0.0,0.0,10.427,1.3076,-0.1079,0.1645,0.1303,0.1645,-0.329,0.0027,-0.0007,1.2563,0.3984,3.1531,-0.0825,0.1501,-0.0131,0.0863,-0.0338,0.0009,0.0316,-0.0014,-0.0118,0.0079,0.0002
876,1,0,0,0.3,7000000.0,0.0,6383.4858,3.53,0.0,0.034,1.64,0.6212,2.64,2.64,11.707,-4.523,12.839,-0.516,0.0,0.0,0.0,0.0,10.875,1.376,-0.1139,0.1608,0.1267,0.1608,-0.3168,-0.0007,0.0,1.3209,0.4175,3.164,-0.0828,0.153,-0.0135,0.0891,-0.0344,0.0009,0.0316,-0.0014,-0.011,0.0075,0.0002
877,1,0,0,0.3,7000000.0,0.0,6383.4858,3.53,0.0,0.034,1.64,0.6212,2.64,2.64,11.707,-4.523,12.839,-0.516,0.0,0.0,0.0,0.0,11.768,1.5129,-0.126,0.1527,0.1187,0.1527,-0.2921,-0.0071,0.0013,1.45,0.4581,3.1654,-0.0833,0.1537,-0.0135,0.0948,-0.0357,0.0009,0.0316,-0.0014,-0.0096,0.0068,0.0003
878,1,0,0,0.3,7000000.0,0.0,6383.4858,3.53,0.0,0.034,1.64,0.6212,2.64,2.64,11.707,-4.523,12.839,-0.516,0.0,0.0,0.0,0.0,12.084,1.5616,-0.1303,0.1497,0.1157,0.1497,-0.2815,-0.0099,0.0018,1.4957,0.4733,3.1603,-0.0834,0.1542,-0.0135,0.0968,-0.0361,0.0009,0.0316,-0.0014,-0.0091,0.0065,0.0003
879,1,0,0,0.3,7000000.0,0.0,6383.4858,3.53,0.0,0.034,1.64,0.6212,2.64,2.64,11.707,-4.523,12.839,-0.516,0.0,0.0,0.0,0.0,12.21,1.5811,-0.132,0.1484,0.1144,0.1484,-0.2771,-0.011,0.002,1.5139,0.4794,3.1576,-0.0835,0.1579,-0.0145,0.0976,-0.0363,0.0009,0.0316,-0.0014,-0.0089,0.0064,0.0003
880,1,0,0,0.3,7000000.0,0.0,6383.4858,3.53,0.0,0.034,1.64,0.6212,2.64,2.64,11.707,-4.523,12.839,-0.516,0.0,0.0,0.0,0.0,13.108,1.726,-0.1459,0.139,0.1051,0.139,-0.2493,-0.0179,0.0034,1.6495,0.5268,3.1311,-0.0846,0.1631,-0.0161,0.104,-0.0377,0.0009,0.0316,-0.0014,-0.0073,0.0057,0.0004
881,1,0,0,0.3,7000000.0,0.0,6383.4858,3.53,0.0,0.034,1.64,0.6212,2.64,2.64,11.707,-4.523,12.839,-0.516,0.0,0.0,0.0,0.0,14.189,1.904,-0.1639,0.1265,0.0927,0.1265,-0.2291,-0.0219,0.0043,1.8149,0.5894,3.0794,-0.0861,0.1661,-0.0171,0.1124,-0.0391,0.0009,0.0316,-0.0014,-0.0083,0.0058,0.0004
882,1,0,0,0.3,7000000.0,0.0,6383.4858,12.36,0.0,0.034,1.64,0.6212,2.64,2.64,8.062,1.053,13.068,6.337,0.0,0.0,0.0,0.0,-14.725,-2.0501,0.1163,0.0721,0.0389,0.0721,-1.4548,0.0894,0.0007,-1.9645,0.5908,-3.3251,-0.0567,0.1698,-0.0183,-0.0752,0.0297,0.0008,0.0396,-0.0015,-0.0641,0.0224,0.0007
883,1,0,0,0.3,7000000.0,0.0,6383.4858,12.36,0.0,0.034,1.64,0.6212,2.64,2.64,8.062,1.053,13.068,6.337,0.0,0.0,0.0,0.0,-14.62,-2.0323,0.1144,0.0732,0.0399,0.0732,-1.4564,0.0901,0.0007,-1.948,0.5838,-3.3369,-0.0563,0.1695,-0.0178,-0.0742,0.0295,0.0008,0.0396,-0.0015,-0.0642,0.0225,0.0007
884,1,0,0,0.3,7000000.0,0.0,6383.4858,12.36,0.0,0.034,1.64,0.6212,2.64,2.64,8.062,1.053,13.068,6.337,0.0,0.0,0.0,0.0,-13.809,-1.895,0.1002,0.0814,0.0481,0.0814,-1.4684,0.0953,0.0012,-1.8207,0.5314,-3.4266,-0.0529,0.1691,-0.0173,-0.0672,0.028,0.0008,0.0396,-0.0015,-0.0654,0.0231,0.0008
885,1,0,0,0.3,7000000.0,0.0,6383.4858,12.36,0.0,0.034,1.64,0.6212,2.64,2.64,8.062,1.053,13.068,6.337,0.0,0.0,0.0,0.0,-13.573,-1.8551,0.0962,0.0837,0.0504,0.0837,-1.4719,0.0968,0.0013,-1.7837,0.5167,-3.4518,-0.0518,0.1686,-0.0171,-0.0654,0.0275,0.0008,0.0396,-0.0015,-0.0657,0.0232,0.0008
886,1,0,0,0.3,7000000.0,0.0,6383.4858,12.36,0.0,0.034,1.64,0.6212,2.64,2.64,8.062,1.053,13.068,6.337,0.0,0.0,0.0,0.0,-13.331,-1.8144,0.0921,0.086,0.0526,0.086,-1.4754,0.0983,0.0014,-1.7456,0.502,-3.4771,-0.0507,0.1664,-0.0162,-0.0634,0.0271,0.0008,0.0396,-0.0015,-0.0661,0.0234,0.0008
887,1,0,0,0.3,7000000.0,0.0,6383.4858,12.36,0.0,0.034,1.64,0.6212,2.64,2.64,8.062,1.053,13.068,6.337,0.0,0.0,0.0,0.0,-9.978,-1.2629,0.0407,0.1124,0.0787,0.1124,-1.5225,0.1199,0.0021,-1.2244,0.3295,-3.716,-0.0322,0.1588,-0.0135,-0.0354,0.0203,0.0008,0.0396,-0.0015,-0.0694,0.0255,0.0011
888,1,0,0,0.3,7000000.0,0.0,6383.4858,12.36,0.0,0.034,1.64,0.6212,2.64,2.64,8.062,1.053,13.068,6.337,0.0,0.0,0.0,0.0,-7.911,-0.9462,0.0167,0.1236,0.0898,0.1236,-1.535,0.1279,0.0029,-0.9202,0.2527,-3.6416,-0.0177,0.1443,-0.0097,-0.0198,0.0156,0.0008,0.0396,-0.0015,-0.0679,0.0257,0.0014
889,1,0,0,0.3,7000000.0,0.0,6383.4858,12.36,0.0,0.034,1.64,0.6212,2.64,2.64,8.062,1.053,13.068,6.337,0.0,0.0,0.0,0.0,-4.668,-0.5073,-0.0083,0.1347,0.1007,0.1347,-1.4987,0.1212,0.0067,-0.4946,0.1755,-2.8185,0.0165,0.1292,-0.0062,0.0011,0.0079,0.001,0.0396,-0.0015,-0.0871,0.0327,0.0003
890,1,0,0,0.3,7000000.0,0.0,6383.4858,12.36,0.0,0.034,1.64,0.6212,2.64,2.64,8.062,1.053,13.068,6.337,0.0,0.0,0.0,0.0,-4.506,-0.4873,-0.0091,0.135,0.1011,0.135,-1.4919,0.1193,0.0072,-0.4752,0.1729,-2.7488,0.0187,0.109,-0.0028,0.0023,0.0074,0.001,0.0396,-0.0015,-0.0969,0.0358,-0.0003
891,1,0,0,0.3,7000000.0,0.0,6383.4858,12.36,0.0,0.034,1.64,0.6212,2.64,2.64,8.062,1.053,13.068,6.337,0.0,0.0,0.0,0.0,1.635,0.0952,-0.014,0.1373,0.1033,0.1373,-1.5409,0.1364,0.0016,0.0913,0.1399,0.6522,-0.1468,0.0904,-0.0001,0.025,-0.0045,0.0013,0.0396,-0.0015,-0.0863,0.0332,0.0005
892,1,0,0,0.3,7000000.0,0.0,6383.4858,12.36,0.0,0.034,1.64,0.6212,2.64,2.64,8.062,1.053,13.068,6.337,0.0,0.0,0.0,0.0,1.821,0.1112,-0.0139,0.137,0.1029,0.137,-1.542,0.1365,0.0015,0.1068,0.1404,0.7605,-0.1248,0.0863,0.0004,0.0256,-0.0048,0.0013,0.0396,-0.0015,-0.0859,0.0331,0.0005
893,1,0,0,0.3,7000000.0,0.0,6383.4858,12.36,0.0,0.034,1.64,0.6212,2.64,2.64,8.062,1.053,13.068,6.337,0.0,0.0,0.0,0.0,2.228,0.1465,-0.0138,0.1362,0.1022,0.1362,-1.5443,0.1368,0.0011,0.1411,0.1418,0.9953,-0.0939,0.1,-0.0026,0.0272,-0.0056,0.0013,0.0396,-0.0015,-0.085,0.0328,0.0006
894,1,0,0,0.3,7000000.0,0.0,6383.4858,12.36,0.0,0.034,1.64,0.6212,2.64,2.64,8.062,1.053,13.068,6.337,0.0,0.0,0.0,0.0,6.491,0.6297,-0.0374,0.1206,0.0867,0.1206,-1.5855,0.1419,-0.002,0.612,0.191,3.2039,-0.0594,0.1244,-0.0074,0.0493,-0.0153,0.0012,0.0396,-0.0015,-0.0746,0.0294,0.0009
895,1,0,0,0.3,7000000.0,0.0,6383.4858,12.36,0.0,0.034,1.64,0.6212,2.64,2.64,8.062,1.053,13.068,6.337,0.0,0.0,0.0,0.0,6.682,0.6556,-0.0391,0.1196,0.0857,0.1196,-1.5879,0.1422,-0.0022,0.6372,0.195,3.2674,-0.0597,0.1475,-0.0109,0.0504,-0.0158,0.0012,0.0396,-0.0015,-0.0733,0.029,0.001
896,1,0,0,0.3,7000000.0,0.0,6383.4858,6.36,0.0,0.034,1.64,0.6212,2.64,2.64,18.302,-14.657,18.823,12.229,0.0,0.0,0.0,0.0,-14.916,-2.131,0.1326,0.2329,0.1993,0.2329,-0.4433,-0.0149,0.002,-1.9992,0.7736,-2.5844,-0.0622,0.1512,-0.021,-0.0957,0.0306,0.0027,0.033,-0.0014,-0.016,0.0078,0.0006
897,1,0,0,0.3,7000000.0,0.0,6383.4858,6.36,0.0,0.034,1.64,0.6212,2.64,2.64,18.302,-14.657,18.823,12.229,0.0,0.0,0.0,0.0,-6.535,-0.9353,-0.0311,0.276,0.2418,0.276,-0.6178,0.0339,-0.0012,-0.8979,0.3807,-2.3585,0.0333,0.1342,-0.0181,-0.0338,0.0152,0.0019,0.033,-0.0014,-0.0356,0.0164,0.0005
898,1,0,0,0.3,7000000.0,0.0,6383.4858,6.36,0.0,0.034,1.64,0.6212,2.64,2.64,18.302,-14.657,18.823,12.229,0.0,0.0,0.0,0.0,-6.115,-0.8826,-0.0381,0.2767,0.2424,0.2767,-0.6333,0.0392,-0.0021,-0.8481,0.3691,-2.2976,0.0432,0.1229,-0.0155,-0.0304,0.0143,0.0018,0.033,-0.0014,-0.0376,0.0172,0.0004
899,1,0,0,0.3,7000000.0,0.0,6383.4858,6.36,0.0,0.034,1.64,0.6212,2.64,2.64,18.302,-14.657,18.823,12.229,0.0,0.0,0.0,0.0,-3.737,-0.5967,-0.0725,0.2775,0.2431,0.2775,-0.7219,0.0704,-0.0072,-0.5774,0.3158,-1.8285,0.1215,0.1108,-0.0098,-0.0111,0.0084,0.002,0.033,-0.0014,-0.0609,0.0257,-0.0007
900,1,0,0,0.3,7000000.0,0.0,6383.4858,6.36,0.0,0.034,1.64,0.6212,2.64,2.64,18.302,-14.657,18.823,12.229,0.0,0.0,0.0,0.0,1.095,-0.1062,-0.0975,0.2624,0.228,0.2624,-0.6949,0.0649,-0.0054,-0.1112,0.2603,-0.4272,0.9183,0.1067,-0.0054,0.0193,-0.0061,0.0035,0.033,-0.0014,-0.082,0.0332,-0.0017
901,1,0,0,0.3,7000000.0,0.0,6383.4858,6.36,0.0,0.034,1.64,0.6212,2.64,2.64,18.302,-14.657,18.823,12.229,0.0,0.0,0.0,0.0,3.535,0.1666,-0.1111,0.2485,0.2142,0.2485,-0.7139,0.0679,-0.0056,0.1509,0.2583,0.5844,-0.6667,0.1185,-0.0073,0.0356,-0.0148,0.0043,0.033,-0.0014,-0.056,0.0242,-0.0005
902,1,0,0,0.3,7000000.0,0.0,6383.4858,6.36,0.0,0.034,1.64,0.6212,2.64,2.64,18.302,-14.657,18.823,12.229,0.0,0.0,0.0,0.0,5.038,0.3547,-0.1246,0.2385,0.2042,0.2385,-0.6862,0.0565,-0.0033,0.3324,0.2687,1.237,-0.3513,0.1272,-0.0096,0.0463,-0.0196,0.0045,0.033,-0.0014,-0.0424,0.0192,0.0001
903,1,0,0,0.3,7000000.0,0.0,6383.4858,6.36,0.0,0.034,1.64,0.6212,2.64,2.64,18.302,-14.657,18.823,12.229,0.0,0.0,0.0,0.0,5.311,0.39,-0.1274,0.2365,0.2022,0.2365,-0.6798,0.054,-0.0029,0.3664,0.2716,1.349,-0.3267,0.1299,-0.0103,0.0482,-0.0204,0.0045,0.033,-0.0014,-0.0408,0.0186,0.0002
904,1,0,0,0.3,7000000.0,0.0,6383.4858,6.36,0.0,0.034,1.64,0.6212,2.64,2.64,18.302,-14.657,18.823,12.229,0.0,0.0,0.0,0.0,5.462,0.4097,-0.129,0.2354,0.2012,0.2354,-0.6764,0.0527,-0.0026,0.3854,0.2734,1.4098,-0.3148,0.1314,-0.0106,0.0493,-0.0208,0.0045,0.033,-0.0014,-0.04,0.0183,0.0003
905,1,0,0,0.3,7000000.0,0.0,6383.4858,6.36,0.0,0.034,1.64,0.6212,2.64,2.64,18.302,-14.657,18.823,12.229,0.0,0.0,0.0,0.0,6.098,0.4939,-0.1358,0.2307,0.1964,0.2307,-0.6621,0.0469,-0.0016,0.4666,0.2818,1.6555,-0.2749,0.1346,-0.0108,0.0536,-0.0226,0.0046,0.033,-0.0014,-0.0369,0.017,0.0004
906,1,0,0,0.3,7000000.0,0.0,6383.4858,6.36,0.0,0.034,1.64,0.6212,2.64,2.64,18.302,-14.657,18.823,12.229,0.0,0.0,0.0,0.0,8.494,0.8219,-0.162,0.2101,0.1759,0.2101,-0.6128,0.0265,0.0016,0.7818,0.3292,2.3749,-0.1971,0.1392,-0.0112,0.0688,-0.0285,0.0047,0.033,-0.0014,-0.0279,0.0132,0.0007
907,1,0,0,0.3,7000000.0,0.0,6383.4858,6.36,0.0,0.034,1.64,0.6212,2.64,2.64,18.302,-14.657,18.823,12.229,0.0,0.0,0.0,0.0,8.584,0.8346,-0.163,0.2093,0.1751,0.2093,-0.6111,0.0258,0.0017,0.794,0.3315,2.3954,-0.1953,0.1452,-0.0122,0.0694,-0.0287,0.0047,0.033,-0.0014,-0.0273,0.013,0.0007
908,1,0,0,0.3,7000000.0,0.0,6383.4858,6.36,0.0,0.034,1.64,0.6212,2.64,2.64,18.302,-14.657,18.823,12.229,0.0,0.0,0.0,0.0,11.981,1.3404,-0.2068,0.1721,0.1381,0.1721,-0.5521,0.0012,0.0051,1.2755,0.4466,2.8563,-0.1543,0.1547,-0.0141,0.0913,-0.0355,0.0044,0.033,-0.0014,-0.0235,0.0109,0.0008
909,1,0,0,0.3,7000000.0,0.0,6383.4858,6.36,0.0,0.034,1.64,0.6212,2.64,2.64,18.302,-14.657,18.823,12.229,0.0,0.0,0.0,0.0,13.035,1.5096,-0.2229,0.1583,0.1244,0.1583,-0.5639,0.0036,0.0045,1.435,0.4947,2.901,-0.1476,0.1643,-0.0155,0.0988,-0.0376,0.0042,0.033,-0.0014,-0.0229,0.0108,0.0007
910,1,0,0,0.3,7000000.0,0.0,6383.4858,-0.21,0.0,0.034,1.64,0.6212,2.64,2.64,-3.418,8.142,-9.263,17.126,0.0,0.0,0.0,0.0,-11.505,-1.4873,0.1214,0.1849,0.1508,0.1849,-0.0287,-0.0261,0.004,-1.4206,0.4778,-2.9728,-0.0816,0.151,-0.0159,-0.0784,0.0311,0.0013,0.0246,-0.0013,0.0037,-0.0024,0.0004
911,1,0,0,0.3,7000000.0,0.0,6383.4858,-0.21,0.0,0.034,1.64,0.6212,2.64,2.64,-3.418,8.142,-9.263,17.126,0.0,0.0,0.0,0.0,-10.092,-1.2811,0.0986,0.1957,0.1615,0.1957,0.0452,-0.0485,0.0087,-1.227,0.4172,-2.9412,-0.077,0.1409,-0.0164,-0.0715,0.0288,0.0013,0.0246,-0.0013,0.0075,-0.0036,0.0006
912,1,0,0,0.3,7000000.0,0.0,6383.4858,-0.21,0.0,0.034,1.64,0.6212,2.64,2.64,-3.418,8.142,-9.263,17.126,0.0,0.0,0.0,0.0,-6.904,-0.8483,0.0457,0.2143,0.18,0.2143,0.0022,-0.0348,0.0079,-0.8164,0.3147,-2.594,-0.0539,0.1298,-0.0162,-0.0577,0.0238,0.0013,0.0246,-0.0013,0.0022,-0.0019,0.0005
913,1,0,0,0.3,7000000.0,0.0,6383.4858,-0.21,0.0,0.034,1.64,0.6212,2.64,2.64,-3.418,8.142,-9.263,17.126,0.0,0.0,0.0,0.0,-4.395,-0.5375,0.006,0.2229,0.1885,0.2229,-0.046,-0.0199,0.0046,-0.5189,0.2634,-1.9696,-0.0111,0.1182,-0.014,-0.0434,0.021,0.001,0.0246,-0.0013,-0.0004,-0.0013,0.0003
914,1,0,0,0.3,7000000.0,0.0,6383.4858,-0.21,0.0,0.034,1.64,0.6212,2.64,2.64,-3.418,8.142,-9.263,17.126,0.0,0.0,0.0,0.0,-2.651,-0.3413,-0.0151,0.2258,0.1915,0.2258,-0.1507,0.0123,0.0033,-0.3305,0.2414,-1.3691,0.0441,0.1109,-0.0107,-0.0313,0.0208,0.0,0.0246,-0.0013,-0.0044,-0.0004,0.0004
915,1,0,0,0.3,7000000.0,0.0,6383.4858,-0.21,0.0,0.034,1.64,0.6212,2.64,2.64,-3.418,8.142,-9.263,17.126,0.0,0.0,0.0,0.0,-2.531,-0.3282,-0.0162,0.2259,0.1916,0.2259,-0.162,0.0158,0.0034,-0.3179,0.2402,-1.3236,0.0493,0.1083,-0.0089,-0.0305,0.0207,0.0,0.0246,-0.0013,-0.0044,-0.0004,0.0005
916,1,0,0,0.3,7000000.0,0.0,6383.4858,-0.21,0.0,0.034,1.64,0.6212,2.64,2.64,-3.418,8.142,-9.263,17.126,0.0,0.0,0.0,0.0,-2.111,-0.283,-0.0197,0.226,0.1917,0.226,-0.1924,0.0252,0.0047,-0.2745,0.2363,-1.1619,0.0695,0.1037,-0.0068,-0.0278,0.0205,-0.0002,0.0246,-0.0013,-0.0033,-0.001,0.0007
917,1,0,0,0.3,7000000.0,0.0,6383.4858,-0.21,0.0,0.034,1.64,0.6212,2.64,2.64,-3.418,8.142,-9.263,17.126,0.0,0.0,0.0,0.0,0.092,-0.0628,-0.0313,0.2246,0.1904,0.2246,-0.0578,-0.016,-0.0002,-0.0632,0.2245,-0.2814,0.4976,0.0969,-0.0042,0.0155,-0.009,0.0012,0.0246,-0.0013,0.0193,-0.0191,0.0003
